SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,379 Lundy Pl,Milpitas,CA,95035,1299999,3,3.0,MILPITAS,1618,,2024,10,803,404,Active,,,https://www.redfin.com/CA/Milpitas/379-Lundy-Pl-95035/home/192941402,MLSListings,ML81990010,N,Y,37.4042703,-121.8910999
MLS Listing,,Single Family Residential,1299 Canton Dr,Milpitas,CA,95035,1750000,5,3.0,MILPITAS,1867,6060,1966,11,937,,Active,,,https://www.redfin.com/CA/Milpitas/1299-Canton-Dr-95035/home/1621032,MLSListings,ML81989944,N,Y,37.433889,-121.8825623
MLS Listing,,Single Family Residential,366 Alvarez Cmn,Milpitas,CA,95035,1550000,3,2.5,Milpitas,1804,1487,2006,11,859,190,Active,,,https://www.redfin.com/CA/Milpitas/366-Alvarez-Cmn-95035/home/167191612,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081434,N,Y,37.422179,-121.910497
MLS Listing,,Townhouse,222 Verona Ct,Milpitas,CA,95035,909990,2,2.0,Milpitas,1067,,,11,853,285,Active,January-25-2025 11:00 AM,January-25-2025 03:00 PM,https://www.redfin.com/CA/Milpitas/222-Verona-CT-95035/home/194160263,BAREIS,325001588,N,Y,37.4323341,-121.8995741
MLS Listing,,Townhouse,15 Terfidia Ln,Milpitas,CA,95035,988800,3,2.5,MILPITAS,1428,,1989,11,692,515,Active,January-20-2025 02:00 PM,January-20-2025 04:00 PM,https://www.redfin.com/CA/Milpitas/15-Terfidia-Ln-95035/home/1376761,MLSListings,ML81989835,N,Y,37.4386132,-121.8742514
MLS Listing,,Condo/Co-op,1101 S Main St #118,Milpitas,CA,95035,699000,2,1.0,MILPITAS,926,,2007,11,755,657,Active,,,https://www.redfin.com/CA/Milpitas/1101-S-Main-St-95035/unit-118/home/167192848,MLSListings,ML81989823,N,Y,37.4134676,-121.9025407
MLS Listing,,Condo/Co-op,49080 Meadowfaire Cmn #304,Fremont,CA,94539,849500,2,2.0,MAYFAIR PARK,1114,17874,2004,12,763,280,Active,,,https://www.redfin.com/CA/Fremont/49080-Meadowfaire-Cmn-94539/unit-304/home/2112576,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081772,N,Y,37.4611185,-121.9134123
MLS Listing,,Single Family Residential,358 Wheat Grass Ter,Fremont,CA,94539,1698000,4,2.5,FREMONT,1785,2008,2010,12,951,103,Active,,,https://www.redfin.com/CA/Fremont/358-Wheat-Grass-Ter-94539/home/22682914,MLSListings,ML81987367,N,Y,37.4612243,-121.9148727
MLS Listing,,Single Family Residential,1697 Big Bend Dr,Milpitas,CA,95035,1598888,4,2.0,MILPITAS,1451,5500,1964,14,1102,,Active,,,https://www.redfin.com/CA/Milpitas/1697-Big-Bend-Dr-95035/home/966712,MLSListings,ML81985082,N,Y,37.4282943,-121.873374
MLS Listing,,Condo/Co-op,320 Riesling Ave #33,Milpitas,CA,95035,1000000,3,2.5,MILPITAS,1552,,2018,16,644,685,Active,,,https://www.redfin.com/CA/Milpitas/320-Riesling-Ave-95035/unit-33/home/168866902,MLSListings,ML81981778,N,Y,37.4079554,-121.8939825
MLS Listing,,Condo/Co-op,480 Dempsey Rd #283,Milpitas,CA,95035,472000,1,1.0,MILPITAS,676,676,1977,17,698,427,Active,,,https://www.redfin.com/CA/Milpitas/480-Dempsey-Rd-95035/unit-283/home/12179210,MLSListings,ML81989373,N,Y,37.4293029,-121.8833546
MLS Listing,,Single Family Residential,1386 Saratoga Dr,Milpitas,CA,95035,1549999,3,2.0,MILPITAS,1176,6300,1964,17,1318,,Active,,,https://www.redfin.com/CA/Milpitas/1386-Saratoga-Dr-95035/home/606241,MLSListings,ML81989363,N,Y,37.4237,-121.8776204
MLS Listing,,Condo/Co-op,1101 S Main St #329,Milpitas,CA,95035,550000,1,1.0,Milpitas,768,769,2007,18,716,574,Active,,,https://www.redfin.com/CA/Milpitas/1101-S-Main-St-95035/unit-329/home/167192930,MLSListings,ML81989274,N,Y,37.4134676,-121.9025407
MLS Listing,,Townhouse,1823 Passage St,Milpitas,CA,95035,1311935,2,2.5,Milpitas,1271,,2024,24,1032,470,Active,,,https://www.redfin.com/CA/Milpitas/1823-Passage-St-95035/home/194054937,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081118,N,Y,37.4045754,-121.8918304
MLS Listing,,Single Family Residential,735 Folsom Cir,Milpitas,CA,95035,1398000,2,2.5,HIDDEN LAKE,1459,2614,1983,35,958,326,Active,January-25-2025 01:00 PM,January-25-2025 03:00 PM,https://www.redfin.com/CA/Milpitas/735-Folsom-Cir-95035/home/961981,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41080739,N,Y,37.4389965,-121.9050652
MLS Listing,,Condo/Co-op,1087 N Abbott Ave,Milpitas,CA,95035,888888,3,2.0,Milpitas,1174,,1979,45,757,788,Active,,,https://www.redfin.com/CA/Milpitas/1087-N-Abbott-Ave-95035/home/1733945,MLSListings,ML81988030,N,Y,37.4426012,-121.9179633
MLS Listing,,Townhouse,3388 Landess Ave Unit A,San Jose,CA,95132,899888,3,1.5,SAN JOSE,1130,816,1970,48,796,250,Active,,,https://www.redfin.com/CA/San-Jose/3388-Landess-Ave-95132/unit-A/home/573543,MLSListings,ML81987816,N,Y,37.4213635,-121.8619029
MLS Listing,,Single Family Residential,971 Calaveras Ridge Dr,Milpitas,CA,95035,5980000,6,5.5,MILPITAS,6633,76665,1990,72,902,,Active,,,https://www.redfin.com/CA/Milpitas/971-Calaveras-Ridge-Dr-95035/home/853961,MLSListings,ML81985044,N,Y,37.4504357,-121.8836834
MLS Listing,,Other,3668 Lisbon Ct,San Jose,CA,95132,750000,,,SAN JOSE,,19562,,94,,,Active,,,https://www.redfin.com/CA/San-Jose/3668-Lisbon-Ct-95132/home/23469755,MLSListings,ML81984257,N,Y,37.421784,-121.859321
MLS Listing,,Other,3669 Lisbon Ct,San Jose,CA,95132,650000,,,SAN JOSE,,12746,,94,,,Active,,,https://www.redfin.com/CA/San-Jose/3669-Lisbon-Ct-95132/home/23469754,MLSListings,ML81984254,N,Y,37.421996,-121.85962
MLS Listing,,Single Family Residential,1549 Jupiter Way,Milpitas,CA,95035,1729000,6,4.0,MILPITAS,2114,8058,1960,104,818,,Active,,,https://www.redfin.com/CA/Milpitas/1549-Jupiter-Way-95035/home/1665293,MLSListings,ML81983111,N,Y,37.4365996,-121.8785558
MLS Listing,,Single Family Residential,879 Pepper Pl,Milpitas,CA,95035,1398888,3,3.5,MILPITAS,1726,1497,2017,118,810,195,Active,,,https://www.redfin.com/CA/Milpitas/879-Pepper-Pl-95035/home/143042695,MLSListings,ML81981510,N,Y,37.4148018,-121.8882127
MLS Listing,,Vacant Land,3679 Madrid Ct,San Jose,CA,95132,650000,,,SAN JOSE,,13365,,126,,,Active,,,https://www.redfin.com/CA/San-Jose/3679-Madrid-Ct-95132/home/23469756,MLSListings,ML81980569,N,Y,37.421515,-121.858764
MLS Listing,,Vacant Land,3678 Madrid Ct,San Jose,CA,95132,750000,,,SAN JOSE,,19602,,126,,,Active,,,https://www.redfin.com/CA/San-Jose/3678-Madrid-Ct-95132/home/23469753,MLSListings,ML81980567,N,Y,37.421332,-121.858528
MLS Listing,,Single Family Residential,2124 Old Calaveras,Milpitas,CA,95035,9999999,5,5.5,MILPITAS,7000,2857100,2024,136,1429,,Active,,,https://www.redfin.com/CA/Milpitas/2124-Old-Calaveras-Rd-95035/home/28682306,MLSListings,ML81979452,N,Y,37.447879,-121.867182
MLS Listing,,Single Family Residential,1195 Acadia Ave,Milpitas,CA,95035,1550000,3,2.0,PARK VICTORIA,1264,6450,1970,151,1226,,Active,,,https://www.redfin.com/CA/Milpitas/1195-Acadia-Ave-95035/home/1731215,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41069997,N,Y,37.4253825,-121.8822868
MLS Listing,,Condo/Co-op,1082 N Abbott Ave,Milpitas,CA,95035,740000,3,2.0,MILPITAS,1143,,1979,178,647,782,Active,,,https://www.redfin.com/CA/Milpitas/1082-N-Abbott-Ave-95035/home/1525934,MLSListings,ML81974239,N,Y,37.4425508,-121.9183484
MLS Listing,,Other,200 N Abbott Ave,Milpitas,CA,95035,6500000,,,MILPITAS,,48787,,197,,,Active,,,https://www.redfin.com/CA/Milpitas/200-N-Abbott-Ave-95035/home/191517344,MLSListings,ML81972163,N,Y,37.4320276,-121.9144684
MLS Listing,,Single Family Residential,1995 Old Calaveras Rd,Milpitas,CA,95035,11990000,3,2.0,Milpitas,1750,859003,2004,209,6851,,Active,,,https://www.redfin.com/CA/Milpitas/1995-Old-Calaveras-Rd-95035/home/22724309,MLSListings,ML81967988,N,Y,37.4448358,-121.8761402
MLS Listing,,Other,7280 Marylinn Dr,Milpitas,CA,95035,1680000,,,MILPITAS,,15107,,620,,,Active,,,https://www.redfin.com/CA/Milpitas/7280-Marylinn-Dr-95035/home/104461846,MLSListings,ML81927870,N,Y,37.435682,-121.907265
New Construction Plan,,Condo/Co-op,Asra Plan,Milpitas,CA,95035,1256995,2,2.5,Milpitas,1271,,,90,989,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Asra/home/193254563,Zillow,498046A45B65,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Della Plan,Milpitas,CA,95035,1256995,2,2.5,Milpitas,1270,,,90,990,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Della/home/193250969,Zillow,C2001F09CE93,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Rockie Plan,Milpitas,CA,95035,1609995,4,3.5,Milpitas,2100,,,175,767,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Rockie/home/191854374,Zillow,92E2B0072DB5,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Odin Plan,Milpitas,CA,95035,1594995,4,3.5,Milpitas,2079,,,175,767,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Odin/home/191854369,Zillow,42F67B162804,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Leona Plan,Milpitas,CA,95035,1589995,4,3.0,Milpitas,1964,,,175,810,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Leona/home/191854363,Zillow,A0B020F65A2A,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Stone Plan,Milpitas,CA,95035,1680995,4,3.5,Milpitas,2181,,,175,771,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Stone/home/191854359,Zillow,6F7A54E789F3,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Evie Plan,Milpitas,CA,95035,1453995,3,3.0,Milpitas,1886,,,175,771,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Evie/home/191854356,Zillow,3175FA36E1FB,N,Y,37.4036913,-121.8916081
New Construction Plan,,Condo/Co-op,Kenai Plan,Milpitas,CA,95035,1503995,4,3.5,Milpitas,1882,,,175,799,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Kenai/home/191854351,Zillow,FDB87B8C193F,N,Y,37.4036913,-121.8916081
New Construction Plan,,Townhouse,Plan 1 Plan,Milpitas,CA,95035,909990,2,2.0,Milpitas,1064,,,185,855,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Plan-1/home/191747709,Zillow,24F0C960665F,N,Y,37.4061161,-121.8961936
New Construction Plan,,Townhouse,Plan 3 Plan,Milpitas,CA,95035,1839990,3,4.0,Milpitas,2483,,,192,741,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Plan-3/home/191419490,Zillow,392DCC3FC1FF,N,Y,37.4061161,-121.8961936
New Construction Plan,,Single Family Residential,Homes Available Soon Plan,Milpitas,CA,95035,,,,Milpitas,,,,201,,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Homes-Available-Soon/home/191488945,Zillow,F05AB0DB59FB,N,Y,37.44832229614258,-121.91905975341797
New Construction Plan,,Townhouse,Plan 2 Plan,Milpitas,CA,95035,1499990,4,3.5,Milpitas,1847,,,207,812,,Active,,,https://www.redfin.com/CA/Milpitas/Milpitas/Plan-2/home/191419491,Zillow,54B9E16A91D9,N,Y,37.4061161,-121.8961936
