SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1 Baldwin Ave #214,San Mateo,CA,94401,199000,1,1.0,SAN MATEO,968,,1988,58,206,5864,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-214/home/1628286,MLSListings,ML81987101,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #814,San Mateo,CA,94401,199000,1,1.0,SAN MATEO,968,,1988,58,206,5864,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-814/home/1271737,MLSListings,ML81987086,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,10 Crystal Springs Rd #1405,San Mateo,CA,94402,1688888,2,2.0,SAN MATEO,1732,,2008,59,975,5256,Active,,,https://www.redfin.com/CA/San-Mateo/10-Crystal-Springs-Rd-94402/unit-1405/home/17307112,MLSListings,ML81987016,N,Y,37.5646529,-122.3285081
MLS Listing,,Condo/Co-op,845 N Humboldt St #304,San Mateo,CA,94401,845000,2,2.0,San Mateo,1204,1114920,1965,59,702,867,Active,,,https://www.redfin.com/CA/San-Mateo/845-N-Humboldt-St-94401/unit-304/home/17308419,MLSListings,ML81986991,N,Y,37.5823794,-122.3303594
MLS Listing,,Townhouse,2321 Ticonderoga Dr,San Mateo,CA,94402,1125000,2,2.5,SAN MATEO,1470,969,1978,63,765,628,Active,,,https://www.redfin.com/CA/San-Mateo/2321-Ticonderoga-Dr-94402/home/753216,MLSListings,ML81982241,N,Y,37.5158171,-122.3359051
MLS Listing,,Multi-Family (5+ Unit),430 Monte Diablo Ave,San Mateo,CA,94401,3250000,,,San Mateo,5400,5720,1955,67,602,,Active,,,https://www.redfin.com/CA/San-Mateo/430-Monte-Diablo-Ave-94401/home/1973054,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41078720,N,Y,37.571558,-122.3265842
MLS Listing,,Multi-Family (5+ Unit),55 El Camino Real,Burlingame,CA,94010,7995000,,243.0,BURLINGAME,20888,11445,1961,69,383,,Active,,,https://www.redfin.com/CA/Burlingame/55-El-Camino-Real-94010/home/1875248,MLSListings,ML81986224,N,Y,37.5748189,-122.3448469
MLS Listing,,Single Family Residential,140 Borel Ave,San Mateo,CA,94402,2988000,5,4.0,SAN MATEO,2310,7500,1941,70,1294,,Active,January-18-2025 01:30 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Mateo/140-Borel-Ave-94402/home/2029338,MLSListings,ML81986185,N,Y,37.5510434,-122.317242
MLS Listing,,Condo/Co-op,1608 Marina Ct Unit A,San Mateo,CA,94403,560000,1,1.0,SAN MATEO,590,,1961,70,949,616,Active,,,https://www.redfin.com/CA/San-Mateo/1608-Marina-Ct-94403/unit-A/home/1663000,MLSListings,ML81986154,N,Y,37.5510571,-122.2860496
MLS Listing,,Condo/Co-op,688 Mariners Island Blvd #112,San Mateo,CA,94404,568000,1,1.0,SAN MATEO,706,,1968,70,805,488,Active,,,https://www.redfin.com/CA/San-Mateo/688-Mariners-Island-Blvd-94404/unit-112/home/969512,MLSListings,ML81986144,N,Y,37.564029,-122.2853586
MLS Listing,,Condo/Co-op,35 28th Ave #109,San Mateo,CA,94403,848000,2,2.0,SAN MATEO,1176,,1974,77,721,660,Active,,,https://www.redfin.com/CA/San-Mateo/35-28th-Ave-94403/unit-109/home/1778088,MLSListings,ML81985559,N,Y,37.5407913,-122.3040897
MLS Listing,,Single Family Residential,1253 Shoal Dr,San Mateo,CA,94404,1699999,3,2.5,San Mateo,1690,3224,1974,84,1006,150,Active,,,https://www.redfin.com/CA/San-Mateo/1253-Shoal-Dr-94404/home/1875571,MLSListings,ML81984775,N,Y,37.5634629,-122.2919676
MLS Listing,,Condo/Co-op,615 Port Dr #107,San Mateo,CA,94404,949500,3,2.0,San Mateo,1313,,1982,85,723,768,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Mateo/615-Port-Dr-94404/unit-107/home/2030496,MLSListings,ML81984035,N,Y,37.5692253,-122.2892204
MLS Listing,,Condo/Co-op,1 Baldwin #417,San Mateo,CA,94401,450000,2,2.0,SAN MATEO,1429,1429,1971,91,315,7759,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-417/home/1712866,MLSListings,ML81984246,N,Y,37.5658689,-122.3277422
MLS Listing,,Single Family Residential,2920 Sunset Ter,San Mateo,CA,94403,1995000,3,2.0,SAN MATEO,1425,6380,1951,92,1400,,Active,,,https://www.redfin.com/CA/San-Mateo/2920-Sunset-Ter-94403/home/2019524,MLSListings,ML81984130,N,Y,37.5324732,-122.3191175
MLS Listing,,Multi-Family (5+ Unit),1504 S Claremont St,San Mateo,CA,94402,3658000,8,8.0,SAN MATEO,5911,10620,1959,92,619,,Active,,,https://www.redfin.com/CA/San-Mateo/1504-S-Claremont-St-94402/home/1665922,MLSListings,ML81984124,N,Y,37.5574177,-122.3114958
MLS Listing,,Condo/Co-op,815 N Humboldt St #318,San Mateo,CA,94401,728000,2,1.0,SAN MATEO,903,,1965,95,806,784,Active,,,https://www.redfin.com/CA/San-Mateo/815-N-Humboldt-St-94401/unit-318/home/17308690,MLSListings,ML81983645,N,Y,37.5813797,-122.3293815
MLS Listing,,Condo/Co-op,651 Port Dr #304,San Mateo,CA,94404,858000,2,2.0,SAN MATEO,990,,1982,98,867,733,Active,January-19-2025 02:00 AM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Mateo/651-Port-Dr-94404/unit-304/home/1197197,MLSListings,ML81981652,N,Y,37.569072,-122.288345
MLS Listing,,Condo/Co-op,1 Baldwin Ave #912,San Mateo,CA,94401,159000,1,1.0,SAN MATEO,981,,1988,99,162,5864,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-912/home/2030512,MLSListings,ML81983293,N,Y,37.5658689,-122.3277422
MLS Listing,,Single Family Residential,990 Yale Dr,Hillsborough,CA,94010,7770000,6,7.5,Hillsborough,6116,23958,1970,102,1270,,Active,January-18-2025 12:00 PM,January-18-2025 02:00 PM,https://www.redfin.com/CA/Hillsborough/990-Yale-Dr-94010/home/1339988,MLSListings,ML81981939,N,Y,37.5477922,-122.334502
MLS Listing,,Single Family Residential,38 Bel Aire Rd,San Mateo,CA,94402,3995000,4,4.5,SAN MATEO,3203,7477,2024,112,1247,470,Active,,,https://www.redfin.com/CA/San-Mateo/38-Bel-Aire-Ln-94402/home/192407041,MLSListings,ML81981867,N,Y,37.530612,-122.341106
MLS Listing,,Single Family Residential,846 A-B Highland Ave,San Mateo,CA,94401,2575000,2,1.0,SAN MATEO,2425,7625,1921,116,1062,,Active,,,https://www.redfin.com/CA/San-Mateo/846-Highland-Ave-94401/home/697137,MLSListings,ML81981279,N,Y,37.575609,-122.3402236
MLS Listing,,Condo/Co-op,10 Crystal Springs Rd #1206,San Mateo,CA,94402,1695000,2,2.5,SAN MATEO,1579,46847,2008,118,1073,4835,Active,,,https://www.redfin.com/CA/San-Mateo/10-Crystal-Springs-Rd-94402/unit-1206/home/17307208,MLSListings,ML81981225,N,Y,37.5646529,-122.3285081
MLS Listing,,Condo/Co-op,10 Crystal Springs Rd #2214,San Mateo,CA,94402,1120000,2,2.0,SAN MATEO,1238,,2008,122,905,3896,Active,,,https://www.redfin.com/CA/San-Mateo/10-Crystal-Springs-Rd-94402/unit-2214/home/17307364,MLSListings,ML81980681,N,Y,37.5646529,-122.3285081
MLS Listing,,Townhouse,6 Havenridge Ct,San Mateo,CA,94402,1575000,3,2.5,San Mateo,1770,1264,1977,123,890,380,Active,January-19-2025 01:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Mateo/6-Havenridge-Ct-94402/home/1132852,MetroList,424064900,N,Y,37.528435,-122.334072
MLS Listing,,Condo/Co-op,1 Baldwin Ave #717,San Mateo,CA,94401,699000,2,2.0,SAN MATEO,1400,,1988,126,499,7759,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-717/home/2047129,MLSListings,ML81980354,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #410,San Mateo,CA,94401,299000,2,2.0,SAN MATEO,1300,,1988,126,230,7759,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-410/home/1688686,MLSListings,ML81980346,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,1 Baldwin Ave #322,San Mateo,CA,94401,249000,1,2.0,SAN MATEO,1112,,1988,133,224,5686,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-322/home/1410019,MLSListings,ML81916395,N,Y,37.5658689,-122.3277422
MLS Listing,,Vacant Land,0 Longfellow Dr,Belmont,CA,94002,675000,,,BELMONT,,10480,,140,,,Active,,,https://www.redfin.com/CA/Belmont/Longfellow-Dr-94002/home/161222299,MLSListings,ML81978628,N,Y,37.521659,-122.31176
MLS Listing,,Condo/Co-op,820 N Delaware St #410,San Mateo,CA,94401,738000,2,1.0,SAN MATEO,974,,1965,154,758,784,Active,,,https://www.redfin.com/CA/San-Mateo/820-N-Delaware-St-94401/unit-410/home/17308474,MLSListings,ML81977062,N,Y,37.5797291,-122.3321234
MLS Listing,,Condo/Co-op,1 Baldwin Ave #721,San Mateo,CA,94401,248888,1,1.0,SAN MATEO,800,,1988,164,311,4830,Active,,,https://www.redfin.com/CA/San-Mateo/1-Baldwin-Ave-94401/unit-721/home/1509048,MLSListings,ML81975762,N,Y,37.5658689,-122.3277422
MLS Listing,,Condo/Co-op,425 Anchor Rd #101,San Mateo,CA,94404,720000,2,1.0,San Mateo,983,34334,1980,170,732,597,Active,,,https://www.redfin.com/CA/San-Mateo/425-Anchor-Rd-94404/unit-101/home/179367534,MLSListings,ML81975014,N,Y,37.5692915,-122.2899332
