SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,39997 Cedar Blvd #147,Newark,CA,94560,599998,2,2.0,NEWARK,1071,1071,1985,48,560,514,Active,,,https://www.redfin.com/CA/Newark/39997-Cedar-Blvd-94560/unit-147/home/1158432,MLSListings,ML81987737,N,Y,37.5176603,-121.9929075
MLS Listing,,Condo/Co-op,39865 Cedar Blvd #131,Newark,CA,94560,699000,3,2.0,Newark,1283,1283,1986,50,545,573,Active,,,https://www.redfin.com/CA/Newark/39865-Cedar-Blvd-94560/unit-131/home/1793138,MetroList,224129894,N,Y,37.5192672,-121.9941917
MLS Listing,,Condo/Co-op,39975 Cedar Blvd #242,Newark,CA,94560,599998,2,2.0,NEWARK,1071,,1985,69,560,540,Active,,,https://www.redfin.com/CA/Newark/39975-Cedar-Blvd-94560/unit-242/home/1899474,MLSListings,ML81986458,N,Y,37.5178382,-121.9919384
MLS Listing,,Condo/Co-op,6047 Joaquin Murieta Ave Unit F,Newark,CA,94560,480000,1,1.0,NEWPARK VILLAGE,757,,1984,74,634,547,Active,,,https://www.redfin.com/CA/Newark/6047-Joaquin-Murieta-Ave-94560/unit-F/home/1220586,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41077721,N,Y,37.5205834,-121.9982937
MLS Listing,,Condo/Co-op,39865 Cedar Blvd #128,Newark,CA,94560,599998,2,2.0,MURIETTA,1071,275300,1986,93,560,540,Active,,,https://www.redfin.com/CA/Newark/39865-Cedar-Blvd-94560/unit-128/home/2035344,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41075633,N,Y,37.5192672,-121.9941917
MLS Listing,,Multi-Family (2-4 Unit),7570 Snow Ave,Newark,CA,94560,1088000,8,4.0,Newark,2787,8950,1898,99,390,,Active,,,https://www.redfin.com/CA/Newark/7570-Snow-Ave-94560/home/1294339,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41063195,N,Y,37.5273278,-122.039535
MLS Listing,,Multi-Family (2-4 Unit),7510 Snow Ave,Newark,CA,94560,1188000,7,4.0,NEWARK,3098,16113,1900,99,383,,Active,,,https://www.redfin.com/CA/Newark/7510-Snow-Ave-94560/home/1780236,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41063194,N,Y,37.5274047,-122.0392427
MLS Listing,,Single Family Residential,7590 Snow Ave,Newark,CA,94560,498000,2,1.0,NEWARK,732,3550,1904,99,680,,Active,,,https://www.redfin.com/CA/Newark/7590-Snow-Ave-94560/home/849220,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41063196,N,Y,37.5272813,-122.0396877
MLS Listing,,Other,7843 Railroad Ave,Newark,CA,94560,1400000,,,NEWARK,,18750,,111,,,Active,,,https://www.redfin.com/CA/Newark/7843-Railroad-Ave-94560/home/22714825,MLSListings,ML81982298,N,Y,37.526749,-122.043045
MLS Listing,,Townhouse,6189 Thornton Ave Unit D,Newark,CA,94560,728888,2,2.5,NEWARK,1166,,1987,129,625,550,Active,,,https://www.redfin.com/CA/Newark/6189-Thornton-Ave-94560/unit-D/home/820020,MLSListings,ML81980291,N,Y,37.5348714,-122.0334337
MLS Listing,,Single Family Residential,6275 Thornton Ave,Newark,CA,94560,1350000,4,1.0,CENTRAL NEWARK,1148,7000,1932,147,1176,,Active,,,https://www.redfin.com/CA/Newark/6275-Thornton-Ave-94560/home/192245160,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41071063,N,Y,37.5348721,-122.0326409
MLS Listing,,Condo/Co-op,6140 Civic Ter Unit B,Newark,CA,94560,649948,2,2.0,CIVIC TERRACE,910,157,1986,175,714,386,Active,,,https://www.redfin.com/CA/Newark/6140-Civic-Terrace-Ave-94560/unit-B/home/1855193,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41068083,N,Y,37.5349076,-122.0282473
New Construction Home,,Single Family Residential,9072 Enterprise Dr,Newark,CA,94560,1476880,3,3.5,Newark,2201,,2025,2,671,,Active,,,https://www.redfin.com/CA/Newark/9072-Enterprise-Dr-94560/home/175932439,Zillow,BC03C558DCCD,N,Y,37.520018,-122.054863
New Construction Home,,Single Family Residential,9052 Enterprise Dr,Newark,CA,94560,1461536,3,3.5,Newark,2152,,2025,5,679,,Active,,,https://www.redfin.com/CA/Newark/9052-Enterprise-Dr-94560/home/175932442,Zillow,1904D41ED274,N,Y,37.520075,-122.054696
New Construction Home,,Single Family Residential,9036 Enterprise Dr,Newark,CA,94560,1476880,3,3.5,Newark,2201,,2025,9,671,,Active,,,https://www.redfin.com/CA/Newark/9036-Enterprise-Dr-94560/home/175932447,Zillow,BA08FC59C77C,N,Y,37.520242,-122.054516
New Construction Home,,Single Family Residential,37281 Olive St,Newark,CA,94560,1943000,5,3.5,Newark,2570,3651,2023,28,756,,Active,,,https://www.redfin.com/CA/Newark/37281-Olive-St-94560/home/185769261,Zillow,11BC5B6A9A35,N,Y,37.528891,-122.0321095
New Construction Home,,Single Family Residential,9060 Enterprise Dr,Newark,CA,94560,1499880,3,3.5,Newark,2201,,2024,38,681,,Active,,,https://www.redfin.com/CA/Newark/9060-Enterprise-Dr-94560/home/175932444,Zillow,A303877FFC53,N,Y,37.520244,-122.054797
New Construction Home,,Single Family Residential,9040 Enterprise Dr,Newark,CA,94560,1459880,3,3.5,Newark,2152,,2024,72,678,,Active,,,https://www.redfin.com/CA/Newark/9040-Enterprise-Dr-94560/home/175932446,Zillow,C7B9F1F60DF4,N,Y,37.520168,-122.054469
New Construction Home,,Single Family Residential,9024 Enterprise Dr,Newark,CA,94560,1465880,3,3.5,Newark,2152,,2024,163,681,,Active,,,https://www.redfin.com/CA/Newark/9024-Enterprise-Dr-94560/home/175932450,Zillow,C8C93958F971,N,Y,37.520317,-122.054367
New Construction Plan,,Single Family Residential,Lot 9 Plan Plan,Newark,CA,94560,1943000,5,3.5,Newark,2570,,,187,756,,Active,,,https://www.redfin.com/CA/Newark/Newark/Lot-9-Plan/home/189160031,Zillow,7A9439F81907,N,Y,37.528435,-122.0324465
New Construction Plan,,Single Family Residential,Residence 3X Plan,Newark,CA,94560,1535880,4,3.5,Newark,2460,,,439,624,,Active,,,https://www.redfin.com/CA/Newark/Newark/Residence-3X/home/188268344,Zillow,84552776E2A2,N,Y,37.519844,-122.057138
New Construction Plan,,Single Family Residential,Residence 2 Plan,Newark,CA,94560,1471880,3,3.5,Newark,2201,,,439,669,,Active,,,https://www.redfin.com/CA/Newark/Newark/Residence-2/home/188268652,Zillow,7057B5736753,N,Y,37.519844,-122.057138
New Construction Plan,,Single Family Residential,Residence 3 Plan,Newark,CA,94560,1525880,4,3.5,Newark,2453,,,439,622,,Active,,,https://www.redfin.com/CA/Newark/Newark/Residence-3/home/188267581,Zillow,B4B945A91947,N,Y,37.519844,-122.057138
New Construction Plan,,Single Family Residential,Residence 1 Plan,Newark,CA,94560,1455880,3,3.5,Newark,2152,,,439,677,,Active,,,https://www.redfin.com/CA/Newark/Newark/Residence-1/home/188267578,Zillow,BD98120D65E4,N,Y,37.519844,-122.057138
New Construction Plan,,Single Family Residential,Residence 4 Plan,Newark,CA,94560,1625880,4,3.5,Newark,2698,,,439,603,,Active,,,https://www.redfin.com/CA/Newark/Newark/Residence-4/home/188267843,Zillow,A00ABE7F50AC,N,Y,37.519844,-122.057138
